省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
贵州省,长江流域,龙场,02-28 20:00,Ⅰ,12.6,8.30,9.56,425.5,9.0,1.07,0.026,0.009,2.51,*,*,正常
贵州省,珠江流域,发耳,02-28 20:00,Ⅱ,14.0,8.03,9.50,379.1,2.2,0.80,0.025,0.044,2.19,*,*,正常
贵州省,长江流域,打秋坪,02-28 20:00,Ⅲ,12.2,8.06,11.26,721.5,1.9,2.03,0.042,0.169,5.81,*,*,正常
贵州省,长江流域,长脚,02-28 16:00,Ⅱ,13.1,7.90,10.77,359.2,1.0,0.56,0.103,0.025,1.46,*,*,正常
贵州省,长江流域,大乌江镇,02-28 16:00,Ⅱ,13.1,7.94,6.86,476.4,4.5,0.54,0.025,0.072,2.72,*,*,正常
贵州省,长江流域,沿江渡,02-28 20:00,Ⅱ,14.6,7.70,8.51,463.9,6.6,0.77,0.025,0.062,3.45,*,*,正常
贵州省,长江流域,鲤鱼塘,02-28 20:00,Ⅲ,11.0,7.99,8.67,658.4,1.4,1.70,0.027,0.105,5.90,*,*,正常
贵州省,长江流域,坡渡,02-28 20:00,Ⅰ,12.7,7.78,10.45,349.3,3.0,0.61,0.043,0.008,0.98,*,*,正常
贵州省,长江流域,鲢鱼溪,02-28 16:00,Ⅱ,14.3,8.21,10.66,509.5,20.3,1.32,0.030,0.034,3.28,*,*,正常
贵州省,长江流域,茅台,02-28 20:00,Ⅰ,14.6,8.46,9.47,433.7,8.6,0.89,0.039,0.018,3.94,*,*,正常
贵州省,珠江流域,黄果树,02-28 20:00,Ⅰ,15.7,8.53,10.41,630.4,5.5,1.23,0.025,0.015,3.61,*,*,正常
贵州省,长江流域,斯拉河大桥,02-28 12:00,Ⅰ,11.5,8.11,10.37,462.3,6.6,0.81,0.025,0.012,2.60,*,*,正常
贵州省,珠江流域,坝草,02-28 20:00,Ⅰ,17.3,8.27,8.19,359.6,3.6,0.54,0.025,0.010,2.34,*,*,正常
贵州省,珠江流域,打邦,02-28 20:00,Ⅰ,17.5,8.04,8.87,392.1,5.9,0.81,0.025,0.009,2.10,*,*,正常
贵州省,长江流域,清水铺,02-28 20:00,Ⅱ,13.6,8.28,10.58,427.4,8.7,0.63,0.025,0.053,3.76,*,*,正常
贵州省,长江流域,大桥边,02-28 16:00,Ⅰ,11.9,8.40,11.43,363.9,3.9,0.79,0.058,0.020,2.34,*,*,正常
贵州省,长江流域,下干溪,02-28 20:00,Ⅱ,12.1,7.83,10.48,458.8,4.2,0.91,0.367,0.027,3.40,*,*,正常
贵州省,长江流域,乌杨树,02-28 20:00,Ⅱ,13.5,8.01,10.88,439.1,1.1,0.86,0.026,0.051,3.59,*,*,正常
贵州省,长江流域,玉屏,02-28 16:00,Ⅰ,12.3,8.18,14.42,447.9,3.5,1.16,0.025,0.017,0.86,*,*,正常
贵州省,长江流域,西岩寺,02-28 20:00,Ⅱ,13.1,7.72,10.79,396.1,10.8,1.35,0.152,0.095,2.09,*,*,正常
贵州省,珠江流域,三江口,02-28 16:00,Ⅰ,19.2,8.63,9.40,412.7,7.8,0.83,0.025,0.005,2.82,0.0004,*,正常
贵州省,珠江流域,万峰湖(万峰湖湖心),02-28 20:00,Ⅰ,18.3,8.11,8.89,442.6,3.8,0.76,0.025,0.009,2.80,0.029,323810,正常
贵州省,珠江流域,岔河口,02-28 20:00,Ⅰ,16.2,8.18,9.06,300.0,3.1,0.75,0.025,0.010,2.37,*,*,正常
贵州省,珠江流域,蔗香北,02-28 20:00,Ⅰ,20.2,8.24,8.70,392.0,13.0,0.76,0.025,0.013,2.26,*,*,正常
贵州省,珠江流域,黄泥河,02-28 20:00,Ⅰ,14.9,8.84,11.16,461.7,12.5,0.73,0.025,0.019,2.33,*,*,正常
贵州省,珠江流域,赵家渡,02-28 20:00,Ⅱ,16.9,8.12,8.61,485.5,5.9,0.59,0.130,0.070,4.44,*,*,正常
贵州省,珠江流域,坡脚,02-28 20:00,Ⅰ,17.4,7.76,8.13,421.5,4.1,0.71,0.025,0.019,2.67,*,*,正常
贵州省,珠江流域,蔗香南,02-28 20:00,Ⅰ,18.4,8.04,9.15,405.8,1.1,0.60,0.025,0.013,2.57,*,*,正常
贵州省,长江流域,金紫, ,,--,--,--,--,--,--,--,--,--,*,*,不具备运行条件
贵州省,珠江流域,从江大桥,02-28 16:00,Ⅰ,16.8,7.60,9.93,142.3,10.2,0.84,0.025,0.017,0.75,*,*,正常
贵州省,长江流域,平敏大桥,02-28 20:00,Ⅰ,13.6,7.84,12.01,242.9,5.3,1.06,0.025,0.012,1.56,*,*,正常
贵州省,长江流域,旁海,02-28 20:00,Ⅱ,11.9,8.22,10.44,546.2,3.7,1.27,0.025,0.042,2.44,*,*,正常
贵州省,长江流域,兴仁桥,02-28 16:00,Ⅰ,13.6,8.64,11.04,441.2,14.8,1.52,0.025,0.012,1.98,*,*,正常
贵州省,长江流域,重安江大桥,02-28 16:00,Ⅱ,11.2,8.50,12.27,719.0,0.4,1.16,0.025,0.085,2.76,*,*,正常
贵州省,珠江流域,榕江,02-28 20:00,Ⅱ,15.2,7.91,10.95,153.7,9.0,0.60,0.033,0.034,0.75,*,*,正常
贵州省,珠江流域,新华,02-28 16:00,Ⅰ,15.6,8.35,11.35,159.9,5.1,0.96,0.112,0.013,0.37,*,*,正常
贵州省,长江流域,凤山桥边,02-28 20:00,Ⅲ,12.3,8.27,12.23,1238.4,7.4,2.11,0.053,0.191,6.65,*,*,正常
贵州省,珠江流域,三都桥,02-28 20:00,Ⅰ,14.8,8.07,11.38,361.3,6.5,1.09,0.104,0.019,0.97,*,*,正常
贵州省,珠江流域,边外河,02-28 20:00,Ⅰ,15.8,8.24,10.55,350.3,2.1,0.49,0.025,0.012,1.23,*,*,正常
贵州省,珠江流域,界牌,02-28 16:00,Ⅰ,15.0,8.10,9.87,329.2,9.5,0.99,0.025,0.012,1.47,*,*,正常
云南省,滇池流域,滇池南(老), ,,--,--,--,--,--,--,--,--,--,--,*,维护
云南省,滇池流域,西园隧道, ,,--,--,--,--,--,--,--,--,--,--,--,维护
云南省,长江流域,通仙桥,02-28 20:00,Ⅲ,14.3,8.29,12.90,676.7,7.3,2.28,0.025,0.126,5.93,*,*,正常
云南省,长江流域,崔家庄,02-28 20:00,Ⅲ,12.9,8.45,9.55,620.8,2.4,3.91,0.025,0.136,4.49,*,*,正常
云南省,长江流域,普渡河桥,02-28 20:00,Ⅲ,16.9,8.60,8.40,695.0,2.3,1.98,0.036,0.149,4.05,*,*,正常
云南省,珠江流域,禄丰村,02-28 20:00,Ⅲ,18.2,8.72,6.19,438.1,6.7,1.97,0.025,0.103,2.53,*,*,正常
云南省,滇池流域,回龙村,02-28 20:00,Ⅲ,17.1,8.97,9.22,1173.8,3.7,4.66,0.257,0.049,6.78,*,*,正常
云南省,滇池流域,船房五社桥头(一检站),02-28 20:00,Ⅱ,16.2,8.29,11.53,640.6,3.0,2.89,0.048,0.024,5.11,*,*,正常
云南省,滇池流域,王大桥,02-28 20:00,Ⅳ,16.5,7.27,6.41,482.1,6.0,3.87,0.492,0.280,9.63,*,*,正常
云南省,滇池流域,大观河入湖口(航运公司)(篆塘河泵站),02-28 20:00,Ⅱ,14.7,8.67,8.62,462.3,10.4,1.17,0.120,0.058,3.24,*,*,正常
云南省,滇池流域,大渔乡土罗村入湖口,02-28 20:00,Ⅲ,14.6,8.28,5.59,329.8,20.2,2.55,0.043,0.070,0.78,*,*,正常
云南省,滇池流域,新河村入湖口(金属筛片厂小桥),02-28 20:00,Ⅱ,13.6,8.27,8.10,442.6,10.9,1.75,0.039,0.041,2.69,*,*,正常
云南省,珠江流域,阳宗海中,02-28 20:00,Ⅲ,12.7,8.09,7.70,443.3,1.3,3.61,0.029,0.028,0.55,0.003,6402440,正常
云南省,长江流域,富民大桥,02-28 20:00,Ⅴ,15.1,7.95,6.55,810.8,8.0,4.65,0.659,0.314,6.15,*,*,正常
云南省,滇池流域,严家村桥(盘龙江),02-28 20:00,Ⅱ,14.3,8.46,9.94,469.2,2.5,1.68,0.169,0.050,3.37,*,*,正常
云南省,滇池流域,宝丰村入湖口,02-28 20:00,Ⅲ,15.9,8.68,5.58,634.0,7.2,3.15,0.026,0.050,4.20,*,*,正常
云南省,滇池流域,江尾下闸,02-28 20:00,劣Ⅴ,16.4,9.27,17.74,343.8,5.2,2.28,0.025,0.052,2.54,*,*,正常
云南省,滇池流域,东大河滇池入湖口,02-28 20:00,劣Ⅴ,14.7,9.57,10.07,624.8,5.5,4.86,0.025,0.073,0.42,*,*,正常
云南省,滇池流域,草海中心,02-28 20:00,Ⅳ,13.1,8.61,8.50,511.4,17.7,4.60,0.153,0.051,3.63,0.008,4554260,正常
云南省,滇池流域,灰湾中,02-28 20:00,Ⅲ,12.9,7.95,7.56,506.5,13.1,5.51,0.653,0.044,2.32,0.022,980288,正常
云南省,滇池流域,罗家营,02-28 20:00,Ⅳ,13.2,8.00,7.37,494.0,16.0,5.71,0.626,0.056,2.02,0.003,246872,正常
云南省,滇池流域,观音山东,02-28 20:00,Ⅳ,12.5,7.95,7.17,522.7,14.2,5.36,0.884,0.053,2.16,0.002,921664,正常
云南省,滇池流域,观音山中,02-28 20:00,Ⅲ,12.8,7.76,7.17,515.7,12.7,5.44,0.845,0.036,2.14,0.003,743082,正常
云南省,滇池流域,观音山西,02-28 20:00,Ⅲ,13.6,8.18,7.07,502.8,11.2,5.30,0.787,0.043,2.16,0.003,3127630,正常
云南省,滇池流域,海口西,02-28 20:00,Ⅳ,12.5,7.74,6.95,507.0,17.9,4.47,1.204,0.046,2.09,0.002,950973,正常
云南省,滇池流域,滇池南,02-28 20:00,Ⅳ,12.6,7.99,7.28,517.2,7.4,5.61,0.664,0.050,1.83,0.003,664278,正常
云南省,滇池流域,白鱼口,02-28 20:00,Ⅳ,13.1,8.24,7.44,471.7,12.8,5.87,0.614,0.052,2.10,0.005,2251185,正常
云南省,滇池流域,断桥,02-28 20:00,Ⅳ,13.9,8.30,10.94,530.5,9.4,3.51,0.025,0.063,5.48,0.011,2584402,正常
云南省,长江流域,河口(象鼻山吊桥),02-28 20:00,Ⅱ,15.4,8.84,12.78,446.6,0.9,2.27,0.025,0.017,1.63,*,*,正常
云南省,珠江流域,花山水库出水口,02-28 20:00,Ⅰ,12.3,8.22,8.47,353.5,3.4,1.05,0.066,0.012,1.29,*,*,正常
云南省,长江流域,以礼河水文站,02-28 20:00,Ⅱ,11.0,8.04,8.04,292.5,9.3,1.19,0.256,0.072,1.46,*,*,正常
云南省,珠江流域,厂房大桥,02-28 20:00,Ⅲ,14.9,8.15,9.02,378.7,25.5,0.94,0.092,0.122,2.32,*,*,正常
云南省,珠江流域,天生桥,02-28 20:00,Ⅱ,15.0,8.28,8.62,576.5,3.8,1.88,0.036,0.028,5.63,*,*,正常
云南省,珠江流域,设里桥,02-28 20:00,Ⅱ,16.4,7.81,9.69,500.0,12.7,1.16,0.039,0.025,2.67,*,*,正常
云南省,长江流域,牛栏江大桥,02-28 20:00,Ⅲ,16.3,8.49,11.27,340.4,17.6,0.71,0.025,0.178,1.76,*,*,正常
云南省,珠江流域,孤山, ,,--,--,--,--,--,--,--,--,--,--,*,维护
云南省,珠江流域,盘溪大桥,02-28 16:00,Ⅲ,19.5,8.63,11.05,513.0,11.5,1.63,0.025,0.107,3.69,*,*,正常
云南省,珠江流域,九甸大桥,02-28 16:00,Ⅰ,19.1,8.38,12.47,617.9,16.1,1.89,0.025,0.019,3.93,*,*,正常
云南省,西南诸河,坝洪村,02-28 16:00,Ⅱ,21.4,7.91,8.90,439.6,130.2,1.33,0.025,0.030,1.09,*,*,正常
云南省,珠江流域,抚仙湖心,02-28 20:00,Ⅱ,13.6,8.21,6.93,331.0,1.5,0.73,0.025,0.018,0.15,0.001,63965,正常
云南省,西南诸河,绿汁江大桥,02-28 16:00,Ⅰ,17.3,8.52,10.03,650.9,8.8,1.88,0.025,0.005,0.50,*,*,正常
云南省,珠江流域,杞麓湖心,02-28 20:00,劣Ⅴ,13.8,9.38,8.36,880.6,13.3,7.74,0.037,0.060,1.27,0.013,21630510,正常
云南省,珠江流域,永昌桥,02-28 16:00,Ⅲ,18.0,8.53,10.98,671.3,14.2,2.56,0.025,0.159,6.04,*,*,正常
云南省,珠江流域,星云湖心,02-28 20:00,Ⅳ,14.5,8.74,7.56,624.4,12.3,6.89,0.025,0.053,--,0.006,6758209,维护
云南省,西南诸河,红旗桥,02-28 16:00,Ⅰ,15.5,8.26,9.62,280.3,18.9,1.19,0.025,0.005,0.72,*,*,正常
云南省,西南诸河,湾甸,02-28 16:00,Ⅱ,20.7,7.74,8.20,563.3,66.8,2.21,0.077,0.062,2.51,*,*,正常
云南省,西南诸河,永保桥,02-28 16:00,Ⅰ,12.4,8.32,10.43,549.1,20.5,0.55,0.025,0.005,0.41,*,*,正常
云南省,西南诸河,龙江桥,02-28 16:00,Ⅰ,15.6,7.56,8.84,143.0,4.1,0.82,0.025,0.015,0.73,*,*,正常
云南省,长江流域,江底桥,02-28 20:00,Ⅰ,12.6,8.27,8.57,390.2,2.0,0.59,0.025,0.012,1.41,*,*,正常
云南省,长江流域,头屯河,02-28 20:00,Ⅱ,12.9,7.85,8.58,400.4,121.7,0.94,0.025,0.048,3.82,*,*,正常
云南省,长江流域,邓家河,02-28 20:00,Ⅱ,15.1,8.42,8.75,346.5,8.4,0.90,0.025,0.032,2.81,*,*,正常
云南省,长江流域,黄沙坡,02-28 20:00,Ⅰ,16.0,8.20,10.24,587.7,6.9,0.86,0.025,0.010,0.85,*,*,正常
云南省,长江流域,横江桥,02-28 20:00,Ⅱ,13.3,7.83,9.58,305.4,16.2,0.43,0.025,0.035,2.13,*,*,正常
云南省,长江流域,程海湖中,02-28 20:00,劣Ⅴ,14.9,9.35,7.44,1497.2,9.8,3.89,0.025,0.031,0.78,0.002,10000,正常
云南省,长江流域,泸沽湖湖心(泸沽湖),02-28 16:00,Ⅰ,10.4,8.23,8.60,252.6,2.3,1.86,0.025,0.009,0.08,0.004,582380,正常
云南省,长江流域,新华,02-28 16:00,Ⅰ,10.8,8.43,9.75,934.3,41.0,1.17,0.025,0.009,0.60,*,*,正常
云南省,长江流域,金江桥,02-28 16:00,Ⅰ,14.3,8.31,9.50,846.3,4.2,0.87,0.025,0.005,0.48,*,*,正常
云南省,长江流域,龙兴村,02-28 16:00,Ⅲ,14.2,8.37,8.83,657.4,5.9,2.95,0.194,0.176,5.58,*,*,正常
云南省,西南诸河,土卡河水文站(土卡河),02-28 16:00,,18.8,8.05,6.01,243.7,1.9,--,0.025,0.008,0.47,*,*,维护
云南省,西南诸河,思茅港,02-28 16:00,Ⅱ,20.5,7.77,6.26,345.7,5.8,0.73,0.025,0.009,0.50,*,*,正常
云南省,西南诸河,芒东桥,02-28 16:00,Ⅱ,19.8,7.55,7.95,274.4,20.5,2.18,0.025,0.069,1.94,*,*,正常
云南省,西南诸河,孟拉桥,02-28 16:00,Ⅰ,27.2,7.74,8.01,157.4,11.9,1.40,0.032,0.015,0.36,*,*,正常
云南省,西南诸河,莲花乡,02-28 16:00,Ⅲ,18.9,7.78,7.38,361.5,4.8,2.65,0.493,0.127,5.49,*,*,正常
云南省,西南诸河,储木场,02-28 16:00,Ⅰ,23.3,7.97,7.50,372.8,7.8,1.57,0.025,0.010,0.37,*,*,正常
云南省,西南诸河,嘎旧,02-28 16:00,Ⅰ,16.8,8.03,7.78,425.4,12.5,1.64,0.025,0.014,0.61,*,*,正常
云南省,西南诸河,景临桥,02-28 16:00,Ⅰ,17.8,8.01,7.90,419.8,14.2,1.02,0.025,0.018,0.59,*,*,正常
云南省,西南诸河,孟定大桥,02-28 16:00,Ⅱ,21.4,8.00,8.74,325.4,103.8,0.77,0.025,0.022,1.09,*,*,正常
云南省,西南诸河,黑箐,02-28 16:00,Ⅲ,20.0,7.50,6.44,190.0,479.4,4.24,0.676,0.131,5.52,*,*,正常
云南省,西南诸河,小黑江检查站,02-28 16:00,Ⅱ,19.2,8.00,8.13,238.9,53.3,1.20,0.025,0.031,0.96,*,*,正常
云南省,西南诸河,水文站,02-28 16:00,Ⅲ,19.9,8.70,10.72,518.0,43.3,3.51,0.025,0.121,2.15,*,*,正常
云南省,长江流域,西观桥,02-28 16:00,,18.3,8.67,14.37,701.0,9.2,4.76,0.110,--,--,*,*,维护
云南省,西南诸河,那发出境,02-28 20:00,Ⅱ,21.0,8.05,8.76,166.5,98.8,0.91,0.025,0.054,0.80,*,*,正常
云南省,西南诸河,中越桥,02-28 20:00,Ⅱ,20.2,8.49,8.74,260.3,46.4,0.51,0.025,0.040,1.86,*,*,正常
云南省,西南诸河,蚂蟥堡桥,02-28 20:00,Ⅱ,18.9,8.30,8.84,281.1,30.7,0.37,0.025,0.038,1.94,*,*,正常
云南省,西南诸河,龙脖渡口,02-28 20:00,Ⅱ,20.0,8.16,8.43,320.4,59.1,0.82,0.025,0.043,1.66,*,*,正常
云南省,西南诸河,河口县医院(河口),02-28 20:00,Ⅱ,20.2,8.20,7.53,320.5,40.7,1.21,0.025,0.042,1.11,*,*,正常
云南省,西南诸河,蔓耗桥,02-28 20:00,Ⅱ,19.8,8.02,7.47,351.8,17.7,0.86,0.025,0.029,1.28,*,*,正常
云南省,西南诸河,小河底河,02-28 20:00,Ⅰ,22.2,8.52,8.00,454.0,11.7,0.41,0.025,0.014,0.66,*,*,正常
云南省,珠江流域,异龙湖中,02-28 16:00,Ⅴ,15.8,8.63,9.10,538.7,16.9,11.20,0.025,0.053,1.62,0.013,33230800,正常
云南省,珠江流域,长虹桥,02-28 20:00,Ⅲ,17.5,8.69,8.98,598.8,34.6,2.19,0.112,0.142,4.93,*,*,正常
云南省,珠江流域,江边桥,02-28 20:00,Ⅲ,19.0,8.12,7.75,583.1,38.7,1.60,0.025,0.112,3.99,*,*,正常
云南省,西南诸河,天保农场,02-28 20:00,Ⅱ,15.1,8.24,10.54,373.5,53.6,0.44,0.025,0.037,2.88,*,*,正常
云南省,西南诸河,南利大桥,02-28 20:00,Ⅰ,18.5,7.97,7.77,304.7,5.4,0.84,0.029,0.007,0.82,*,*,正常
云南省,珠江流域,谷拉河大桥,02-28 20:00,Ⅰ,18.6,8.41,12.32,268.2,11.3,1.30,0.025,0.013,0.49,*,*,正常
云南省,西南诸河,关累码头,02-28 16:00,Ⅰ,20.2,8.01,7.90,284.2,16.1,0.59,0.025,0.013,0.57,*,*,正常
云南省,西南诸河,勐仑大桥,02-28 16:00,Ⅱ,21.8,8.27,9.04,259.3,12.5,1.40,0.025,0.039,0.52,*,*,正常
云南省,西南诸河,风情园大桥,02-28 16:00,Ⅰ,18.7,7.78,8.82,98.3,170.8,1.22,0.025,0.016,1.39,*,*,正常
云南省,西南诸河,勐捧岔河,02-28 16:00,Ⅱ,23.6,8.18,8.00,275.9,24.6,1.20,0.025,0.080,0.58,*,*,正常
云南省,西南诸河,打洛江大桥,02-28 16:00,Ⅱ,20.5,8.33,8.77,197.8,114.4,1.11,0.076,0.040,1.28,*,*,正常
云南省,西南诸河,金河, ,,--,--,--,--,--,--,--,--,--,--,*,维护
云南省,西南诸河,小关邑, ,,--,--,--,--,--,--,--,--,--,--,*,维护
云南省,西南诸河,南涧小湾电站(澜沧江), ,,--,--,--,--,--,--,--,*,*,*,*,维护
云南省,西南诸河,洱海湖心,02-28 20:00,Ⅲ,12.3,8.96,8.03,309.9,3.3,4.04,0.033,0.019,0.26,0.004,2090290,正常
云南省,西南诸河,交汇口,02-28 16:00,Ⅱ,16.5,7.83,7.97,459.3,25.6,1.27,0.025,0.021,0.72,*,*,正常
云南省,西南诸河,徐村桥,02-28 16:00,Ⅱ,19.3,8.26,8.00,350.7,84.2,1.55,0.031,0.068,1.81,*,*,正常
云南省,西南诸河,江尾,02-28 16:00,Ⅱ,19.1,8.21,7.41,462.8,13.5,2.78,0.025,0.018,1.31,*,*,正常
云南省,西南诸河,四级坝,02-28 16:00,Ⅴ,16.7,8.18,8.00,409.3,19.6,4.60,1.310,0.334,5.96,*,*,正常
云南省,西南诸河,嘎中桥, ,,--,--,--,--,--,--,--,*,*,*,*,维护
云南省,西南诸河,汇流电站,02-28 16:00,Ⅱ,18.2,7.32,8.95,88.2,21.4,1.12,0.025,0.025,0.57,*,*,正常
云南省,西南诸河,迭撒大桥, ,,--,--,--,--,--,--,--,--,--,*,*,维护
云南省,西南诸河,风平,02-28 16:00,Ⅳ,20.8,8.29,10.11,260.7,4.9,2.01,0.346,0.204,2.14,*,*,正常
云南省,西南诸河,拉甲木底桥,02-28 16:00,Ⅰ,14.2,8.24,8.82,334.5,19.9,0.25,0.025,0.005,0.35,*,*,正常
云南省,西南诸河,丙舍桥,02-28 16:00,Ⅰ,15.0,8.29,10.10,335.5,8.0,1.07,0.025,0.005,0.30,*,*,正常
云南省,长江流域,贺龙桥,02-28 16:00,Ⅰ,9.3,8.39,10.71,905.9,9.0,0.89,0.025,0.005,0.45,*,*,正常
云南省,西南诸河,中路村,02-28 16:00,Ⅰ,10.3,8.38,10.12,589.1,17.1,0.90,0.025,0.005,0.43,*,*,正常
西藏自治区,西南诸河,才纳(帮布布),02-28 20:00,Ⅱ,11.5,8.82,7.10,196.6,10.9,0.71,0.025,0.018,0.74,*,*,正常
陕西省,黄河流域,新丰镇大桥,02-28 20:00,Ⅲ,11.8,8.47,11.34,1254.7,38.3,5.58,0.115,0.090,8.38,*,*,正常
陕西省,黄河流域,灞河口,02-28 20:00,Ⅱ,10.8,8.78,14.63,448.3,14.5,3.18,0.072,0.040,5.57,*,*,正常
陕西省,黄河流域,三郎村,02-28 20:00,Ⅲ,13.6,8.25,13.75,717.6,26.4,4.44,0.043,0.050,6.25,*,*,正常
陕西省,黄河流域,岔口,02-28 20:00,Ⅲ,13.0,7.87,9.31,1461.9,6.5,5.00,0.292,0.157,6.63,*,*,正常
陕西省,长江流域,黄牛铺,02-28 20:00,Ⅰ,7.2,8.21,10.72,164.3,1.9,1.45,0.025,0.012,1.49,*,*,正常
陕西省,黄河流域,魏家堡,02-28 20:00,Ⅲ,11.0,7.89,11.30,920.7,22.3,4.45,0.614,0.148,9.05,*,*,正常
陕西省,黄河流域,千河公路桥,02-28 20:00,Ⅱ,10.1,8.46,12.65,609.8,33.3,1.51,0.025,0.038,5.65,*,*,正常
陕西省,黄河流域,卧龙寺桥,02-28 20:00,Ⅱ,9.2,8.55,14.45,1084.7,14.5,3.23,0.118,0.026,8.34,*,*,正常
陕西省,长江流域,灶火庵,02-28 20:00,Ⅱ,10.5,8.46,11.25,377.3,17.8,0.99,0.025,0.021,1.65,*,*,正常
陕西省,黄河流域,咸阳铁桥,02-28 20:00,Ⅳ,12.6,8.50,14.74,869.3,22.4,7.14,0.025,0.076,10.37,*,*,正常
陕西省,黄河流域,兴平,02-28 20:00,Ⅲ,13.1,8.25,11.91,870.2,17.3,5.59,0.057,0.084,11.46,*,*,正常
陕西省,黄河流域,泾河桥,02-28 20:00,Ⅱ,12.3,8.45,10.51,1936.5,17.7,1.16,0.048,0.021,4.56,*,*,正常
陕西省,黄河流域,黑河张家桥,02-28 20:00,Ⅰ,6.7,8.54,12.01,780.1,17.7,1.17,0.052,0.013,2.52,*,*,正常
陕西省,黄河流域,沙王渡,02-28 20:00,Ⅳ,12.3,8.28,13.34,1261.9,24.3,6.78,0.517,0.152,8.78,*,*,正常
陕西省,黄河流域,潼关吊桥,02-28 20:00,Ⅳ,11.1,8.48,18.20,1516.1,49.4,7.61,0.084,0.101,8.70,*,*,正常
陕西省,黄河流域,王谦村,02-28 20:00,Ⅱ,11.1,8.48,10.93,2077.6,34.0,3.91,0.248,0.073,6.40,*,*,正常
陕西省,黄河流域,张家庄,02-28 20:00,Ⅲ,12.0,8.75,20.19,606.2,36.0,5.22,0.106,0.039,5.07,*,*,正常
陕西省,黄河流域,杨家畔村,02-28 20:00,Ⅲ,5.8,8.62,12.37,1471.1,29.0,2.57,0.973,0.079,8.97,*,*,正常
陕西省,黄河流域,昝家山,02-28 20:00,Ⅲ,7.8,8.49,11.18,804.5,8.6,2.42,0.377,0.122,6.58,*,*,正常
陕西省,黄河流域,阎家滩,02-28 20:00,Ⅲ,7.6,8.63,11.80,1166.1,28.0,2.02,0.562,0.043,5.70,*,*,正常
陕西省,黄河流域,朱家沟,02-28 20:00,Ⅱ,8.0,8.48,11.08,954.5,59.9,2.69,0.315,0.070,5.08,*,*,正常
陕西省,长江流域,黄金峡,02-28 20:00,Ⅱ,12.6,8.07,10.80,338.7,9.2,1.23,0.040,0.032,2.36,*,*,正常
陕西省,长江流域,烈金坝,02-28 20:00,Ⅰ,11.0,8.17,10.86,320.6,2.8,0.38,0.025,0.011,1.86,*,*,正常
陕西省,长江流域,南柳渡,02-28 20:00,Ⅱ,13.0,7.80,10.58,377.7,19.3,2.27,0.124,0.056,2.58,*,*,正常
陕西省,长江流域,梁西渡,02-28 20:00,Ⅱ,12.5,8.66,14.83,377.7,26.0,2.42,0.025,0.036,1.79,*,*,正常
陕西省,长江流域,白水江,02-28 20:00,Ⅰ,10.9,8.44,11.17,378.9,11.0,1.08,0.025,0.016,1.37,*,*,正常
陕西省,黄河流域,清涧无定河, ,,--,--,--,--,--,--,--,--,--,*,*,维护
陕西省,黄河流域,柏树坪,02-28 20:00,Ⅱ,4.8,8.41,10.86,938.8,44.4,3.40,0.060,0.022,3.34,*,*,正常
陕西省,黄河流域,温家川(神木窟野河),02-28 20:00,Ⅳ,0.4,8.49,10.95,1187.9,105.1,4.18,0.477,0.285,3.37,*,*,正常
陕西省,黄河流域,碛塄,02-28 20:00,Ⅰ,2.3,8.40,10.98,975.9,11.8,1.35,0.074,0.013,3.29,*,*,正常
陕西省,黄河流域,高家川,02-28 20:00,Ⅱ,0.7,8.47,10.79,753.5,289.4,2.24,0.034,0.099,2.67,*,*,正常
陕西省,黄河流域,鱼河,02-28 20:00,Ⅲ,8.6,8.58,9.80,781.1,56.4,1.73,0.318,0.116,2.92,*,*,正常
陕西省,长江流域,南江河出陕界,02-28 16:00,Ⅰ,7.5,8.02,11.77,244.6,2.6,0.25,0.025,0.010,0.74,*,*,正常
陕西省,长江流域,小钢桥,02-28 20:00,Ⅱ,9.1,8.43,10.40,382.3,5.8,2.35,0.077,0.079,2.81,*,*,正常
陕西省,长江流域,老君关,02-28 20:00,Ⅰ,10.7,8.05,10.50,295.4,3.4,1.69,0.051,0.018,1.34,*,*,正常
陕西省,长江流域,瀛湖坝前,02-28 20:00,Ⅱ,11.6,8.64,12.32,234.6,2.8,1.53,0.025,0.024,1.38,0.007,2308132,正常
陕西省,长江流域,漫川关, ,,--,--,--,--,--,--,--,--,--,*,*,维护
陕西省,长江流域,构峪口,02-28 20:00,Ⅰ,6.4,8.29,11.45,410.4,19.2,0.86,0.025,0.013,2.05,*,*,正常
陕西省,长江流域,丹凤下,02-28 20:00,Ⅱ,10.9,8.25,10.30,598.4,83.6,1.50,0.226,0.072,5.69,*,*,正常
陕西省,黄河流域,灵口,02-28 20:00,Ⅰ,10.9,8.42,11.20,469.7,24.3,0.95,0.025,0.019,1.91,*,*,正常
甘肃省,黄河流域,扶和桥,02-28 16:00,Ⅰ,6.9,8.32,11.20,523.6,14.4,0.73,0.025,0.009,--,*,*,维护
甘肃省,黄河流域,什川桥,02-28 20:00,Ⅱ,4.7,8.13,10.68,691.9,69.3,1.60,0.212,0.056,2.78,*,*,正常
甘肃省,黄河流域,湟水桥,02-28 20:00,Ⅲ,5.6,8.27,11.46,792.1,40.5,1.94,0.645,0.066,4.13,*,*,正常
